Date,Exercise,Result,Weight,Status
2023-06-16,Scoop Press - Dumbell,Working weight 12kg DBs failed due to doing shoulder press first. Also didn,12.00,Working
2023-06-16,Shrugs - Barbell,Working weight 85kg (grips),85.00,Working
2023-06-16,Bent-Over Rows - Barbell,Seemed to have niggled something in my left shoulder-blade again,0.00,Static
2023-06-16,Bent-Over Rows - Barbell,Working weight 60kg (tough without grips),60.00,Working
2023-06-16,Upright Row - Barbell,"Left shoulder feeling a bit tweaky. Working weight 35kg, if shoulder feels strong increase next time",35.00,Working
2023-06-17,Tricep Kick-Backs - Dumbell,Working weight 10kg,10.00,Working
2023-06-17,Overhead Tricep Extension - One Arm - Dumbell,Lowered working weight to 8kg DB,8.00,Working
2023-06-17,Rear Extension - Rope - Cable,New peak weight 15,15.00,Peak
2023-06-17,Curls - Overhand - Barbell,Working weight 22.5kg,22.50,Working
2023-06-17,Curls - Wide Grip - Barbell,Working weight 27.5kg,27.50,Working
2023-06-17,DB Walk,"Tweaked left shoulder, work up to the 24kg KB",24.00,Static
2023-06-17,Curls - Incline - Dumbell,Working weight 12.5kg DBs,12.50,Working
2023-06-17,Bench Press - Decline - Barbell,Working weight 62.5kg,62.50,Working
2023-06-17,Pectoral Flys - Cable,Working weight 54,54.00,Working
2023-06-17,Pectoral Flys - Cable,Left shoulder did not feel good here,0.00,Static
2023-06-17,Bench Press - Flat - Barbell,Working weight 60kg,60.00,Working
2023-06-19,Crunches - Weighted - Dumbell,Working weight 10kg,10.00,Working
2023-06-19,Crunches - Weighted - Cable,Peak weight 47.5,47.50,Peak
2023-06-19,Squat - Front - Barbell,New peak weight 67.5kg,67.50,Peak
2023-06-19,Hamstring Curls - Cable,Working weight 35kg,35.00,Working
2023-06-19,Squat - Back - Barbell,Working weight 90kg,90.00,Working
2023-06-19,Leg Extensions - Machine,Peak weight 25kg,25.00,Peak
2023-06-20,Oblique Lunges - Plate,"Working weight 10kg (1 WW set, too tired)",10.00,Working
2023-06-20,Calf Raises - Bent Leg - Machine,Working weight 25kg,25.00,Working
2023-06-20,Calf Raises - Straight Leg - Machine,Working weight 85kg,85.00,Working
2023-06-21,Crunches - Weighted - Dumbell,Working weight 10kg plate,10.00,Working
2023-06-21,Curls - Incline - Dumbell,Working weight 12.5kg DBs,12.50,Working
2023-06-21,Seated Pulley Row - V-Grip - Cable,Lowered working weight to 15,15.00,Working
2023-06-21,Curls - Wide Grip - Barbell,Working weight 27.5kg,27.50,Working
2023-06-21,Lateral Pull Down - Cable,Working weight 16,16.00,Working
2023-06-21,Curls - Concentration - Dumbell,Working weight 12.5kg DB,12.50,Working
2023-06-21,Face Pull - Cable,New peak weight 29.5,29.50,Peak
2023-06-21,Chin Ups,Set 1 - 6,6.00,Static
2023-06-21,Chin Ups,Set 2 - 6,6.00,Static
2023-06-21,Chin Ups,Set 3 - 6 (form improving),6.00,Static
2023-06-21,Chin Ups,Set 4 - 5.5,5.50,Static
2023-06-21,Straight Arm Pushdown - Rope - Cable,Working weight 24.5,24.50,Working
2023-06-26,Crunches - Weighted - Cable,New working weight 50,50.00,Working
2023-06-26,Overhead Tricep Extension - One Arm - Cable,Working weight 5,5.00,Working
2023-06-26,Overhead Tricep Extension - One Arm - Cable,Tough,0.00,Static
2023-06-26,Tricep Kick-Backs - Cable,Working weight 5,5.00,Working
2023-06-26,Tricep Kick-Backs - Cable,Tough,0.00,Static
2023-06-26,Shrugs - Barbell,"Shit working weight of 85kg, need to be more committed to it",85.00,Working
2023-06-26,Shoulder Press - Dumbell,Temporarily lowered working weight to 15kg DBs,15.00,Working
2023-06-26,Bench Press - Flat - Barbell,Working weight 57.5kg,57.50,Working
2023-06-26,Bench Press - Incline - Dumbell,Working weight 22kg (tough),22.00,Working
2023-06-26,Pectoral Flys - Cable,Working weight 54,54.00,Working
2023-06-30,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2023-06-30,Shoulder Press - Dumbell,Working weight 16kg DBs,16.00,Working
2023-06-30,Curls - Wide Grip - Barbell,Reduced working weight to 22.5kg for better form,22.50,Working
2023-06-30,Face Pull - Cable,Working weight 28 (elbow pain),28.00,Working
2023-06-30,Rear Extension - Rope - Cable,Working weight 13.75,13.75,Working
2023-06-30,Bench Press - Incline - Dumbell,Peak weight 22kg DBs,22.00,Peak
2023-06-30,Tricep Kick-Backs - Cable,Working weight 5,5.00,Working
2023-06-30,Bench Press - Decline - Barbell,Working weight 62.5kg,62.50,Working
2023-06-30,Pectoral Flys - Cable,Working weight 54,54.00,Working
2023-07-03,Seated Pulley Row - V-Grip - Cable,Working weight 15,15.00,Working
2023-07-03,Lateral Pull Down - Cable,Working weight 16,16.00,Working
2023-07-03,Straight Arm Pushdown - Rope - Cable,Working weight 24.5,24.50,Working
2023-07-03,Face Pull - Cable,Lowered working weight to 28 (sketchy elbow),28.00,Working
2023-07-03,Abduction Row - Dumbell,Working weight 28kg DB,28.00,Working
2023-07-03,Crunches - Weighted - Cable,Working weight 50,50.00,Working
2023-07-03,Curls - Incline - Dumbell,Working weight 12kg (only just after wide grip),12.00,Working
2023-07-03,Curls - Wide Grip - Barbell,Working weight 22.5kg,22.50,Working
2023-07-03,Curls - Concentration - Dumbell,Lowered working weight to 10kg DBs,10.00,Working
2023-07-04,Rear Extension - Rope - Cable,Working weight 13.75,13.75,Working
2023-07-04,Bench Press - Incline - Dumbell,Working weight 22kg DBs,22.00,Working
2023-07-04,Crunches - Weighted - Dumbell,Working weight 50,50.00,Working
2023-07-04,Tricep Kick-Backs - Cable,New peak weight 6.75,6.75,Peak
2023-07-04,Pectoral Flys - Cable,Working weight 56.5kg,56.50,Working
2023-07-04,Bench Press - Flat - Barbell,Working weight 60kg (hope snuck 6 reps of 2.5kg more out of me),60.00,Working
2023-07-04,Front Raises - Dumbell,Working weight 10kg DB,10.00,Working
2023-07-04,Lateral Raise - Bent Over Bench - Dumbell,Working weight 6kg DBs,6.00,Working
2023-07-04,Shoulder Press - Dumbell,Working weight 16kg DBs,16.00,Working
2023-07-07,ISO Lateral Row - Wide - Machine,Started performing one handed,0.00,Static
2023-07-07,Lateral Pull Down - Machine,Lowered working weight to 90kg for form,90.00,Working
2023-07-07,Crunches - Weighted - Cable,Working weight lowered to 47.5 for form,47.50,Working
2023-07-07,Curls - Incline - Dumbell,Working weight 12kg DBs (have to split up the working sets),12.00,Working
2023-07-07,Straight Arm Pushdown - Bar - Cable,Working weight 25.75,25.75,Working
2023-07-07,Chin Ups - Body,Sets of roughly 6,6.00,Static
2023-07-07,Curls - Wide Grip - Barbell,3 working sets of 22.5kg,22.50,Working
2023-07-07,Curls - Concentration - Dumbell,Working weight 12kg DBs (have to split up the working sets),12.00,Working
2023-07-07,Abduction Row - Dumbell,Working weight 28kg DBs,28.00,Working
2023-07-08,Leg Extensions - Machine,Working weight 25kg,25.00,Working
2023-07-08,Hamstring Curls - Cable,Lowered working weight to 30kg to account for new butt clenching form,30.00,Working
2023-07-08,Calf Raises - Bent Leg - Machine,New working weight 27.5kg (tough),27.50,Working
2023-07-08,Squat - Front - Barbell,Working weight 65kg (increase by 2.5kg next time),65.00,Working
2023-07-08,Calf Raises - Straight Leg - Machine,Working weight 85kg,85.00,Working
2023-07-08,Squat - Back - Barbell,"Failed first set of ww, could barely manage 2 at 90kg. Bad day but should still drop to 85kg",90.00,Working
2023-07-10,Rear Extension - Rope - Cable,Working weight 13.75,13.75,Working
2023-07-10,Tricep Extension Pulldown - Rope - Cable,Working weight 24.5,24.50,Working
2023-07-10,Dips - Body,"8,6,5,5",8.00,Static
2023-07-10,Pectoral Flys - Cable,Working weight 56.5,56.50,Working
2023-07-10,Bench Press - Decline - Barbell,Working weight 62.5kg,62.50,Working
2023-07-10,Front Raises - Dumbell,Front raises working weight 10kg DB,10.00,Working
2023-07-10,Shoulder Press - Dumbell,New peak weight!!!!! 17.5kg DB,17.50,Peak
2023-07-10,Upper Chest Pullover - Dumbell,"Lowered working weight to 16kg, can",16.00,Working
2023-07-11,Curls - Overhand - Barbell,"Working weight 22.5kg, very tough with stricter form",22.50,Working
2023-07-11,Crunches - Weighted - Dumbell,3 working sets of 10kg,10.00,Working
2023-07-11,Curls - Incline - Dumbell,Working weight 12kg DB,12.00,Working
2023-07-11,Chin Ups - Body,Sets of 6,6.00,Static
2023-07-11,Straight Arm Pushdown - Bar - Cable,New working weight 28,28.00,Working
2023-07-11,Straight Arm Pushdown - Bar - Cable,Started using big attachment (makes 2.5kg lighter),2.50,Static
2023-07-11,ISO Lateral Row - Neutral - Machine,Working weight 90kg (tough),90.00,Working
2023-07-11,Lateral Pull Down - Cable,Working weight 16,16.00,Working
2023-07-11,Low Pulley Row - Underhand - Cable,Working weight 16,16.00,Working
2023-07-11,Upright Row - Barbell,Working weight 35kg,35.00,Working
2023-07-11,Curls - Hammer - Cross Body - Dumbell,Working weight 12kg DB,12.00,Working
2023-07-12,Hamstring Curls - Cable,"Pulled left hamstring slightly with one of the above, probably RDLs. Annoying as I felt I",0.00,Static
2023-07-12,Crunches - Weighted - Dumbell,Peak weight 15kg,15.00,Peak
2023-07-12,Squat - Back - Barbell,Working weight 90kg,90.00,Working
2023-07-12,Romanian Deadlifts - Barbell,New peak weight 77.5kg,77.50,Peak
2023-07-12,Leg Extensions - Machine,New working weight 35kg (10kg increase ,35.00,Working
2023-07-12,Calf Raises - Bent Leg - Machine,Working weight 27.5kg,27.50,Working
2023-07-12,Calf Raises - Straight Leg - Machine,Working weight 85kg,85.00,Working
2023-07-12,Squat - Front - Barbell,Peak weight 67.5kg (tough),67.50,Peak
2023-07-12,KB Side Bend - Kettlebell,3 working sets of 20kg,20.00,Working
2023-07-17,Shoulder Press - Dumbell,Working weight 15kg DBs,15.00,Working
2023-07-17,Upright Row - Barbell,Working weight 30kg,30.00,Working
2023-07-17,Bench Press - Lateral - Machine,Working weight 45kg,45.00,Working
2023-07-17,Rear Extension - Rope - Cable,Working weight 11.25,11.25,Working
2023-07-17,Tricep Extension Pulldown - Rope - Cable,Working weight 18.75,18.75,Working
2023-07-17,Pectoral Flys - Cable,Working weight 47,47.00,Working
2023-07-18,Curls - Concentration - Dumbell,Working weight 10kg DBs,10.00,Working
2023-07-18,Chin Ups - Body,Sets of 6,6.00,Static
2023-07-18,Straight Arm Pushdown - Bar - Cable,Working weight 23.75,23.75,Working
2023-07-18,ISO Lateral Row - Wide - Machine,Working weight 70kg (actually pretty tough),70.00,Working
2023-07-18,KB Side Bend - Kettlebell,Working weight 20kg KB,20.00,Working
2023-07-18,Curls - Incline - Dumbell,Working weight 10kg DBs,10.00,Working
2023-07-19,Calf Raises - Bent Leg - Machine,Working weight 27.5kg,27.50,Working
2023-07-19,Calf Raises - Straight Leg - Machine,Working weight 85kg,85.00,Working
2023-07-19,Squat - Front - Barbell,New working weight 67.5kg,67.50,Working
2023-07-19,Leg Extensions - Machine,New peak weight 40kg,40.00,Peak
2023-07-19,Crunches - Weighted - Cable,Working weight 50,50.00,Working
2023-07-19,Hamstring Curls - Cable,Working weight 30kg,30.00,Working
2023-07-21,Bench Press - Incline - Dumbell,Working weight 22kg DBs (v tough),22.00,Working
2023-07-21,Tricep Kick-Backs - Cable,Working weight 6.25,6.25,Working
2023-07-21,Rear Extension - Rope - Cable,Working weight 13.75,13.75,Working
2023-07-21,Pectoral Flys - Cable,Working weight 56.5,56.50,Working
2023-07-21,Bench Press - Decline - Barbell,Working weight 62.5kg,62.50,Working
2023-07-21,Lateral Raise - Standing - Dumbell,Lowered working weight to 8kg DBs,8.00,Working
2023-07-21,Lateral Raise - Bent Over Bench - Dumbell,Working weight 6kg DBs,6.00,Working
2023-07-21,Shoulder Press - Dumbell,Working weight 17.5kg DBs,17.50,Working
2023-07-21,Tricep Extension Pulldown - Bar - Cable,New working weight 28,28.00,Working
2023-07-23,Curls - Incline - Dumbell,Working weight 10kg DBs,10.00,Working
2023-07-23,Curls - Concentration - Dumbell,Working weight 10kg DBs,10.00,Working
2023-07-23,Curls - Wide Grip - Barbell,Working weight 22.5kg,22.50,Working
2023-07-23,Chin Ups - Body,Can,0.00,Static
2023-07-23,Bent-Over Rows - Barbell,Working weight 45kg (failed 60kg due to tiredness),60.00,Working
2023-07-26,Rear Extension - Rope - Cable,Reduced working weight to 13.75,13.75,Working
2023-07-26,Tricep Extension Pulldown - Rope - Cable,Working weight 13.75,13.75,Working
2023-07-26,Pectoral Flys - Cable,Working weight 56.5 (tough),56.50,Working
2023-07-26,Dips - Body,Sets of 6,6.00,Static
2023-07-26,Bench Press - Incline - Dumbell,Working weight 22kg DBs,22.00,Working
2023-07-26,Lateral Raise - Bent Over Bench - Dumbell,3 working sets of 6kg DBS,6.00,Working
2023-07-26,Shoulder Press - Dumbell,Working weight 17.5kg DBs (tough),17.50,Working
2023-07-26,Bench Press - Lateral - Machine,New working weight 55kg,55.00,Working
2023-07-26,Upright Row - Barbell,Working weight 35kg,35.00,Working
2023-07-30,Curls - Incline - Dumbell,Working weight 10kg DBs,10.00,Working
2023-07-30,Curls - Wide Grip - Barbell,Working weight 22.5kg,22.50,Working
2023-07-30,ISO Lateral Row - Neutral - Machine,Working weight 90kg,90.00,Working
2023-07-30,Curls - Concentration - Dumbell,Working weight 10kg DB,10.00,Working
2023-07-30,Low Pulley Row - Overhand - Cable,Working weight 17,17.00,Working
2023-07-30,Lateral Pull Down - Cable,Working weight 16,16.00,Working
2023-07-30,Face Pull - Cable,"Further reduced weight to 24.5, not holding form",24.50,Static
2023-07-30,Straight Arm Pushdown - Rope - Cable,Working weight 24.5,24.50,Working
2023-07-30,Crunches - Weighted - Cable,Working weight 50,50.00,Working
2023-07-31,Rear Extension - Rope - Cable,Working weight 13.75,13.75,Working
2023-07-31,Tricep Kick-Backs - Cable,Working weight 6.25,6.25,Working
2023-07-31,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2023-07-31,Lateral Raise - Standing - Dumbell,Working weight 8kg DBs,8.00,Working
2023-07-31,Shoulder Press - Dumbell,"Tired after superset (planned), meant I could only manage 7 reps in first working set",7.00,Working
2023-07-31,Upper Chest Pullover - Dumbell,Increased Working weight 17.5kg DB,17.50,Working
2023-07-31,Bench Press - Flat - Barbell,Working weight 60kg,60.00,Working
2023-07-31,Bench Press - Decline - Barbell,Working weight 62.5kg (missed second working set by 3),62.50,Working
2023-08-02,Curls - Hammer - Dumbell,"Working weight 10kg DB, tried peak 2 higher but failed on left arm",10.00,Working
2023-08-02,Curls - Hammer - Cross Body - Dumbell,Working weight 10kg DBs failed 2 higher,10.00,Working
2023-08-02,Curls - Wide Grip - Barbell,Working weight 22.5kg starting to feel great with this weight now with this improved form,22.50,Working
2023-08-02,Seated Pulley Row - V-Grip - Cable,Working weight 15 (tough but doable),15.00,Working
2023-08-02,"Lateral Pull Down - Close Grip, Palms Up - Cable",Peak weight 14,14.00,Peak
2023-08-02,Abduction Row - Dumbell,Working weight 28kg DB,28.00,Working
2023-08-02,Straight Arm Pushdown - Bar - Cable,New peak weight 28,28.00,Peak
2023-08-02,Crunches - Weighted - Dumbell,Working weight 50,50.00,Working
2023-08-02,ISO Lateral Row - Wide - Machine,Working weight 70kg (increase by 5kg),70.00,Working
2023-08-07,Tricep Kick-Backs - Cable,Working weight 6.25,6.25,Working
2023-08-07,Shoulder Press - Dumbell,Working weight 17.5kg DBs,17.50,Working
2023-08-07,Bench Press - Flat - Barbell,Working weight 60kg (missed second working set by 3),60.00,Working
2023-08-07,Lateral Raise - Bent Over Bench - Dumbell,Working weight 6kg DBs,6.00,Working
2023-08-07,Front Raises - Dumbell,Working weight 10kg DB,10.00,Working
2023-08-07,Tricep Extension Pulldown - Bar - Cable,Working weight 27.5,27.50,Working
2023-08-07,Rear Extension - Rope - Cable,Working weight 13.75,13.75,Working
2023-08-07,Pectoral Flys - Cable,"Working weight 56.5, warmed 2 down instead of the usual 3",56.50,Working
2023-08-07,Bench Press - Decline - Barbell,Working weight 62.5kg,62.50,Working
2023-08-08,Lateral Pull Down - Cable,Working weight 16,16.00,Working
2023-08-08,Face Pull - Cable,Working weight 24.5,24.50,Working
2023-08-08,KB Side Bend - Kettlebell,Working weight 24kg KB,24.00,Working
2023-08-08,Straight Arm Pushdown - Rope - Cable,Working weight 24.5,24.50,Working
2023-08-08,Low Pulley Row - Underhand - Cable,"Working weight 15, failed 1 above due to armpit bruise hampering motion",15.00,Working
2023-08-08,Curls - Concentration - Dumbell,Working weight 10kg DB,10.00,Working
2023-08-08,Curls - Cable,Working weight 18.75,18.75,Working
2023-08-08,Curls - Incline - Dumbell,Working weight 10kg DB,10.00,Working
2023-08-08,ISO Lateral Row - Neutral - Machine,Working weight 90kg,90.00,Working
2023-08-11,Calf Raises - Straight Leg - Machine,Working weight 85kg,85.00,Working
2023-08-11,Calf Raises - Bent Leg - Machine,Working weight 27.5kg,27.50,Working
2023-08-11,Squat - Back - Barbell,New working weight 92.5kg (very tough),92.50,Working
2023-08-11,Hamstring Curls - Cable,Working weight 30kg (attempted more and failed),30.00,Working
2023-08-11,Squat - Front - Barbell,Working weight 65kg increase next time,65.00,Working
2023-08-11,Romanian Deadlifts - Barbell,80kg working weight,80.00,Working
2023-08-14,Lateral Raise - Bent Over Bench - Dumbell,Reduce working weight to 5kg DBs,5.00,Working
2023-08-14,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2023-08-14,Upper Chest Pullover - Dumbell,New working weight 18kg DB (tough),18.00,Working
2023-08-14,Tricep Kick-Backs - Cable,Reduced working weight to 5,5.00,Working
2023-08-14,Rear Extension - Rope - Cable,Working weight 13.75,13.75,Working
2023-08-14,Bench Press - Flat - Barbell,New working weight 62.5kg (missed working set reps by 1),62.50,Working
2023-08-14,Tricep Extension Pulldown - Bar - Cable,Reduced working weight to 24.5,24.50,Working
2023-08-14,Shoulder Press - Dumbell,Working weight 17.5kg DBs,17.50,Working
2023-08-14,Lateral Raise - Standing - Dumbell,Working weight 8kg DBs,8.00,Working
2023-08-15,Curls - Wide Grip - Barbell,Working weight 22.5kg,22.50,Working
2023-08-15,Curls - Hammer - Cross Body - Dumbell,Working weight 10kg DBs,10.00,Working
2023-08-15,ISO Lateral Row - Wide - Machine,Peak weight 75kg,75.00,Peak
2023-08-15,Face Pull - Cable,Peak weight 28,28.00,Peak
2023-08-15,Straight Arm Pushdown - Rope - Cable,Working weight 24.5,24.50,Working
2023-08-18,Upright Row - Barbell,Peak weight 35kg,35.00,Peak
2023-08-18,Bench Press - Decline - Barbell,Peak weight 65kg,65.00,Peak
2023-08-18,Tricep Extension Pulldown - Rope - Cable,Peak weight 22.75,22.75,Peak
2023-08-18,Rear Extension - Rope - Cable,Working weight 13.75,13.75,Working
2023-08-18,KB Side Bend - Kettlebell,Peak weight 24kg KB,24.00,Peak
2023-08-18,Pectoral Flys - Cable,Peak weight 56.5,56.50,Peak
2023-08-18,Lateral Raise - Bent Over - Dumbell,Working weight 6kg DBs,6.00,Working
2023-08-18,Shoulder Press - Dumbell,Peak weight 17.5kg DBs,17.50,Peak
2023-08-21,Bench Press - Incline - Dumbell,Working weight 22kg DBs,22.00,Working
2023-08-21,Bench Press - Lateral - Machine,New working weight 55kg,55.00,Working
2023-08-21,Rear Extension - Rope - Cable,Working weight 13.25,13.25,Working
2023-08-21,Hip Huggers - Dumbell,Chin up!!!!,0.00,Static
2023-08-21,Hip Huggers - Dumbell,Reduced working weight to 16kg KBs,16.00,Working
2023-08-21,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2023-08-21,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2023-08-21,Tricep Extension Pulldown - Rope - Cable,Reduced working weight to 21 increasing range of motion,21.00,Working
2023-08-21,Military Press - Barbell,Working weight 25kg,25.00,Working
2023-08-21,Bench Press - Narrow Grip - Barbell,Peak weight 50kg (failed spectacularly on the last rep),50.00,Peak
2023-08-23,ISO Lateral Row - Neutral - Machine,Working weight 90kg,90.00,Working
2023-08-23,Curls - Incline - Dumbell,"3 Working sets of 10kg DBs, arms naturally exhausted after the supersets",10.00,Working
2023-08-23,Curls - Narrow Grip - Barbell,Peak weight 17.5kg,17.50,Peak
2023-08-23,Curls - Wide Grip - Barbell,Working weight 22.5kg,22.50,Working
2023-08-24,Straight Arm Pushdown - Rope - Cable,Working weight 26.25,26.25,Working
2023-08-24,Face Pull - Cable,Working weight 26.25,26.25,Working
2023-08-24,Lateral Pull Down - Machine,Working weight 90kg,90.00,Working
2023-08-24,Romanian Deadlifts - Barbell,Working weight 80kg,80.00,Working
2023-09-01,Lateral Raise - Standing - Dumbell,Working weight 8kg DBs,8.00,Working
2023-09-01,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2023-09-01,Lateral Raise - Bent Over - Dumbell,Reduced to 6kg. Trapped a nerve with 2 higher,6.00,Static
2023-09-11,KB Side Bend - Kettlebell,24kg KB (tough),24.00,Static
2023-09-11,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2023-09-11,Crunches - Weighted - Cable,Working weight 45kg,45.00,Working
2023-09-11,Bench Press - Incline - Dumbell,Working weight 17.5kg,17.50,Working
2023-09-11,Shoulder Press - Dumbell,Working weight 15kg,15.00,Working
2023-09-11,Pectoral Flys - Cable,Working weight 49.5 3 working sets,49.50,Working
2023-09-11,Lateral Raise - Bent Over - Dumbell,Working weight 6kg DB,6.00,Working
2023-09-11,Shrugs - Barbell,Working weight 50kg,50.00,Working
2023-09-19,ISO Lateral Row - Neutral - Machine,Working weight 90kg,90.00,Working
2023-09-19,Seated Pulley Row - V-Grip - Cable,Working weight 14,14.00,Working
2023-09-19,Lateral Pull Down - Cable,Working weight 14,14.00,Working
2023-09-19,Straight Arm Pushdown - Rope - Cable,Peak weight 25.75,25.75,Peak
2023-09-19,Face Pull - Cable,Peak weight 25.75,25.75,Peak
2023-09-19,Curls - Wide Grip - Barbell,Working weight 20kg,20.00,Working
2023-09-19,Curls - Concentration - Dumbell,Scraped a peak weight of 10kg (just),10.00,Peak
2023-09-20,Rear Extension - Rope - Cable,Working weight 12.75,12.75,Working
2023-09-20,KB Side Bend - Kettlebell,Working weight 24kg,24.00,Working
2023-09-20,Shoulder Press - Dumbell,"Working weight 17.5kg DBs, missed the last two reps of the last set",17.50,Working
2023-09-20,Rear Extension - Rope - Cable,Working weight 12.75,12.75,Working
2023-09-20,Curls - Concentration - Dumbell,Barely made a peak weight of 10kg,10.00,Peak
2023-09-20,Curls - Wide Grip - Barbell,Working weight 20kg,20.00,Working
2023-09-20,Face Pull - Cable,Working weight 25.75,25.75,Working
2023-09-20,Lateral Pull Down - Cable,Working weight 14,14.00,Working
2023-09-20,Seated Pulley Row - V-Grip - Cable,Working weight 14,14.00,Working
2023-09-20,ISO Lateral Row - Neutral - Machine,Working weight 90kg,90.00,Working
2023-09-20,Crunches - Weighted - Cable,Working weight 45,45.00,Working
2023-09-20,Shrugs - Barbell,Working weight 50kg,50.00,Working
2023-09-20,Straight Arm Pushdown - Rope - Cable,Working weight 25.75,25.75,Working
2023-09-20,Lateral Raise - Bent Over - Dumbell,Working weight 6kg DBs,6.00,Working
2023-09-20,Shoulder Press - Dumbell,Working weight 15kg DBs,15.00,Working
2023-09-20,Bench Press - Incline - Dumbell,Working weight 17.5kg DBs,17.50,Working
2023-09-20,Pectoral Flys - Cable,3 working sets 49.5,49.50,Working
2023-09-20,Bench Press - Flat - Barbell,Working weight 55kg,55.00,Working
2023-09-20,Lateral Raise - Bent Over - Dumbell,Reduced to 6kg. Trapped a nerve with 2 higher,6.00,Static
2023-09-20,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2023-09-20,Lateral Raise - Standing - Dumbell,Working weight 8kg DBs,8.00,Working
2023-09-20,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2023-09-21,Pectoral Flys - Cable,Peak weight 54,54.00,Peak
2023-09-21,Bench Press - Incline - Dumbell,"Working weight 16kg DBs, failed higher",16.00,Working
2023-09-21,Bench Press - Flat - Barbell,Working weight 55kg,55.00,Working
2023-09-21,Lateral Raise - Standing - Dumbell,Working weight 8kg DBs,8.00,Working
2023-09-21,Lateral Raise - Bent Over Bench - Dumbell,Working weight 6kg DBs,6.00,Working
2023-09-21,Shoulder Press - Dumbell,Working weight 15kg DBs,15.00,Working
2023-09-21,Front Raises - Dumbell,"Working weight 10kg DBs, gritted teeth",10.00,Working
2023-09-27,Crunches - Weighted - Cable,Working weight 50,50.00,Working
2023-09-27,ISO Lateral Row - Wide - Machine,Working weight 75kg,75.00,Working
2023-09-27,Straight Arm Pushdown - Rope - Cable,Working weight 24.5 (tough),24.50,Working
2023-09-27,Face Pull - Cable,Working weight 28,28.00,Working
2023-09-27,Abduction Row - Dumbell,Working weight 26kg,26.00,Working
2023-09-27,Curls - Incline - Dumbell,Working weight 10kg DBs,10.00,Working
2023-09-27,Curls - Concentration - Dumbell,3 working sets of 8kg DB,8.00,Working
2023-09-27,Rear Extension - Rope - Cable,Working weight 12.5,12.50,Working
2023-09-27,KB Side Bend - Kettlebell,Working weight 24,24.00,Working
2023-09-27,Crunches - Weighted - Cable,Peak weight 50,50.00,Peak
2023-09-27,Tricep Extension Pulldown - Rope - Cable,Working weight 21,21.00,Working
2023-10-02,Pectoral Flys - Cable,Working weight 56.5,56.50,Working
2023-10-02,Crunches - Weighted - Cable,"Working weight 50, managed more but didn",50.00,Working
2023-10-02,Shrugs - Barbell,Peak weight 35kg (easy but to failure),35.00,Peak
2023-10-02,Upright Row - Barbell,Peak weight 35kg,35.00,Peak
2023-10-02,Bench Press - Incline - Dumbell,Peak weight 22kg DBs,22.00,Peak
2023-10-02,Lateral Raise - Standing - Dumbell,Working weight 8kg,8.00,Working
2023-10-02,Front Raises - Dumbell,"Working weight 8kg DBs, can",8.00,Working
2023-10-02,Bench Press - Lateral - Machine,Working weight 45kg,45.00,Working
2023-10-02,Shoulder Press - Dumbell,Peak weight 15kg DBs,15.00,Peak
2023-10-03,Dips - Body,Managed 3 reps. Arms knackered with it being the last exercise,3.00,Static
2023-10-03,Face Pull - Cable,Working weight 26.25,26.25,Working
2023-10-03,Tricep Kick-Backs - Cable,Working weight 6.25,6.25,Working
2023-10-03,Straight Arm Pushdown - Rope - Cable,Peak weight 23.75,23.75,Peak
2023-10-03,Curls - Hammer - Cross Body - Dumbell,Working weight 10kg DBs,10.00,Working
2023-10-03,Abduction Row - Dumbell,Working weight 20kg (careful of a tweaked front delt),20.00,Working
2023-10-03,Curls - Wide Grip - Barbell,Peak weight 25kg,25.00,Peak
2023-10-03,ISO Lateral Row - Wide - Machine,Working weight 75kg,75.00,Working
2023-10-03,Tricep Extension Pulldown - Rope - Cable,Working weight 21.25,21.25,Working
2023-10-06,Upper Chest Pullover - Dumbell,Peak weight 16kg DB,16.00,Peak
2023-10-06,Kneeling Rope Crunch - Cable,Peak weight 41.25,41.25,Peak
2023-10-06,KB Side Bend - Kettlebell,Working weight 24kg KB,24.00,Working
2023-10-06,Pectoral Flys - Cable,Peak weight 56.5,56.50,Peak
2023-10-06,Front Raises - Dumbell,Peak weight 10kg DBs,10.00,Peak
2023-10-06,Upright Row - Barbell,Peak weight 37.5kg,37.50,Peak
2023-10-06,Lateral Raise - Standing - Dumbell,3 working sets of 8kg DBs,8.00,Working
2023-10-06,Front Raises - Dumbell,Changed from bent over laterals due to the feeling I was hitting the side felt twice,0.00,Static
2023-10-06,Shoulder Press - Dumbell,Peak weight 16kg DBs,16.00,Peak
2023-10-06,Bench Press - Flat - Barbell,Working weight 55kg,55.00,Working
2023-10-09,Curls - Concentration - Dumbell,Working weight 10kg DBs,10.00,Working
2023-10-09,Curls - Incline - Dumbell,Working weight 10kg DBs,10.00,Working
